placement,local_bsz,step_time,sync_time,frozen_layer
11,32,0.376637245479383,0.03466477143137079,24
11,32,0.3616225844935367,0.040142578325773545,32
11,32,0.3462509105080052,0.04512746429443359,40
11,32,0.3332575245907432,0.05038732107062088,48
11,32,0.32097286927072627,0.058419739371851874,56
11,32,0.3063838983836927,0.06329247002852591,64
11,32,0.29331227352744654,0.06885861005281145,72
11,48,0.5587878478200812,0.026386970620406302,0
11,48,0.5392213871604518,0.02541929084376285,8
11,48,0.5194106101989746,0.031017229481747278,16
11,48,0.5034700820320531,0.03833424879375257,24
11,48,0.480927542636269,0.04177359510722913,32
11,48,0.46210853677046926,0.04737131741172389,40
11,48,0.4433971078772294,0.052302524165103316,48
11,48,0.4200188360716167,0.05581468321147718,56
11,48,0.4054189732200221,0.06545661283794202,64
11,48,0.38552005667435496,0.06863483870656868,72
11,64,0.7291643870504279,0.026719447587665764,0
11,64,0.7002890862916645,0.02593716531050833,8
11,64,0.6732537746429443,0.030419267353258634,16
11,64,0.6520879770580091,0.03908969156365646,24
11,64,0.6223343798988744,0.04107970067074425,32
11,64,0.5974951041372198,0.04792330751921001,40
11,64,0.5703324644189132,0.05182415289627878,48
11,64,0.5466336451078716,0.05892187620464124,56
11,64,0.5206841544101113,0.0645498880085192,64
11,64,0.49389372373882096,0.06730956750167043,72
111,8,0.27401989384701375,0.055042694694117496,0
111,8,0.2534371677197908,0.05177996123464483,8
111,8,0.25219564688833135,0.06283226254111843,16
111,8,0.2411931690416838,0.06528258735255192,24
111,8,0.23487823887875206,0.07106926526521382,32
111,8,0.23055140595687063,0.07924191685726767,40
111,8,0.223646038456967,0.08435491059955798,48
111,8,0.21731085526315788,0.0902501863178454,56
111,8,0.21115782386378237,0.09647287308542352,64
111,8,0.2062653616855019,0.10355873710230777,72
111,16,0.30981531896089254,0.030226000936407798,0
111,16,0.3013568049982974,0.035395529897589435,8
111,16,0.2940493759356047,0.04336710076583059,16
111,16,0.2832587267223157,0.04818976372166684,24
111,16,0.27795799154984324,0.055905819139982514,32
111,16,0.26669242507533025,0.06112121280870939,40
111,16,0.25871418651781586,0.06843602150364926,48
111,16,0.252219651874743,0.07593876166092722,56
111,16,0.24536060032091642,0.08558160842092412,64
111,16,0.23942771710847555,0.09322296664589329,72
111,24,0.3679915854805394,0.03108987958807694,0
111,24,0.35804699596605805,0.03590127814443488,8
111,24,0.35091129102204976,0.04324201041773745,16
111,24,0.3354605624550267,0.04740117524799548,24
111,24,0.32341579387062475,0.05315821175826223,32
111,24,0.3136840117605109,0.060493716390509336,40
111,24,0.3054033455095793,0.06971386638440583,48
111,24,0.2940020310251336,0.07289527290745786,56
111,24,0.28105681820919637,0.07985141272293894,64
111,24,0.2750268358933298,0.08911316921836453,72
111,32,0.4263701187936883,0.034057485078510495,0
111,32,0.41248050488923726,0.03301182004025108,8
111,32,0.3988942221591347,0.03994435400711862,16
111,32,0.38356757164001465,0.04427123882896022,24
111,32,0.37552703054327713,0.05581716236315276,32
111,32,0.36032672932273463,0.05978111989874589,40
111,32,0.3472362066570081,0.06696194658781353,48
111,32,0.3388725958372417,0.07598257767526728,56
111,32,0.3212895016921194,0.08006806945800783,64
111,32,0.31201249674746867,0.0893801638954564,72
111,48,0.5590176331369501,0.03177574418720446,0
111,48,0.5456994709215666,0.03525939198544151,8
111,48,0.5287769217240182,0.04245563266151829,16
111,48,0.5148704428421823,0.05110487606650905,24
111,48,0.4890307250775789,0.0539005032589561,32
111,48,0.4733921101218776,0.06125939881174189,40
111,48,0.45609575823733683,0.06978899584318463,48
111,48,0.437224312832481,0.07592367152163858,56
111,48,0.4182309351469341,0.08048418948524878,64
111,48,0.40707141474673625,0.09395383212440893,72
111,64,0.7193564992201956,0.03542743592513236,0
111,64,0.7098962507749859,0.04033401238290887,8
111,64,0.6840677512319464,0.046823693325645045,16
111,64,0.6578428243335924,0.051751181552284635,24
111,64,0.6317434812846937,0.055621686232717425,32
111,64,0.6095529982918187,0.06553583827771639,40
111,64,0.585650130322105,0.07314480450278835,48
111,64,0.5647951929192794,0.0793918517263312,56
111,64,0.5334660504993639,0.0813332475361071,64
111,64,0.5162420272827148,0.09562122866981908,72
1111,8,0.28032171098809494,0.06315746407759817,0
1111,8,0.27609556599667195,0.07574802920692844,8
1111,8,0.2685567956221731,0.08004176772268194,16
1111,8,0.2527565328698409,0.07604563582570929,24
1111,8,0.24736721892105906,0.08279729782907584,32
1111,8,0.24019346739116468,0.08775049510755037,40
1111,8,0.23560655744452225,0.09605093022396691,48
1111,8,0.23023885174801476,0.10211742963288958,56
1111,8,0.22915930497018913,0.10638201301976254,64
1111,8,0.2180392114739669,0.11477768024645355,72
1111,16,0.315328321958843,0.03488557795474404,0
1111,16,0.3198499052148116,0.05292420055991724,8
1111,16,0.3099721105475175,0.05878347457082648,16
1111,16,0.29039298860650314,0.05412696918688322,24
1111,16,0.28181279333014236,0.05927316244024979,32
1111,16,0.2797237195466694,0.07079332371761925,40
1111,16,0.26921426622491135,0.07635358950966281,48
1111,16,0.2628811660565828,0.08539696502685547,56
1111,16,0.2610107095617997,0.09478849993254009,64
1111,16,0.2503595603139777,0.10347374484413549,72
1111,24,0.3763136487258108,0.03807975769042968,0
1111,24,0.3724113765515779,0.045777057246157986,8
1111,24,0.3483666369789525,0.04304604982074939,16
1111,24,0.34105410073932846,0.05289719912880344,24
1111,24,0.3310739994049072,0.05855221256456877,32
1111,24,0.32276704436854314,0.0687708157991108,40
1111,24,0.31183934211730957,0.0748932587473016,48
1111,24,0.3018547108298854,0.08211919523540297,56
1111,24,0.2931693604117946,0.09100094042326275,64
1111,24,0.2828541429419267,0.09820009131180613,72
1111,32,0.42928976761667353,0.03501303873564068,0
1111,32,0.43017559302480596,0.048050391749331824,8
1111,32,0.402766415947362,0.042856124275609066,16
1111,32,0.39255088254025106,0.05258450156763981,24
1111,32,0.37675752137836654,0.05619307768972298,32
1111,32,0.3733862073797929,0.07085573357029966,40
1111,32,0.3597789814597682,0.07550684999164785,48
1111,32,0.3440051455246775,0.08193352749473169,56
1111,32,0.33091078306499283,0.08888891240170127,64
1111,32,0.31834355153535543,0.09567275157727693,72
1111,48,0.5808769652717992,0.04532358741760254,0
1111,48,0.5618502089851781,0.04648685134084601,8
1111,48,0.528644837831196,0.044036796369050675,16
1111,48,0.5153112160532098,0.05288582731548108,24
1111,48,0.4959394931793213,0.06017961743003445,32
1111,48,0.4783582185444079,0.06757710125571803,40
1111,48,0.46193800474468033,0.07453868464419716,48
1111,48,0.44521681885970266,0.08133761355751438,56
1111,48,0.4278027885838559,0.08919007712916324,64
1111,48,0.41306376457214355,0.09865404590807463,72
1111,64,0.7503764629364014,0.05713494210494191,0
1111,64,0.7315790025811446,0.05512536942331415,8
1111,64,0.6861744679902729,0.048300732863576785,16
1111,64,0.6643006927088687,0.05796082506681743,24
1111,64,0.6441764580576044,0.06729474659969933,32
1111,64,0.6182061747500771,0.07291580742283871,40
1111,64,0.5935665557259008,0.07855244124563118,48
1111,64,0.5724215005573473,0.0798513039036801,56
1111,64,0.5495801599402177,0.09545097391228928,64
1111,64,0.5204033851623535,0.09888255992688631,72
2,8,0.24018287658691406,0.018236685501901734,0
2,8,0.23635069947493703,0.026811553854691354,8
2,8,0.24036997242977745,0.01648079500700298,16
2,8,0.20918443328455874,0.018608289517854388,24
2,8,0.19344386301542582,0.023362020793714022,32
2,8,0.18993813113162392,0.024483678315815174,40
2,8,0.17952167360406174,0.026838069915771482,48
2,8,0.163741061561986,0.030497253317581983,56
2,8,0.15938194174515574,0.0384193478634483,64
2,8,0.15241080836245888,0.046073263067948206,72
2,16,0.3117041964279978,0.02712301128788998,0
2,16,0.2941834801121762,0.014273805467705975,8
2,16,0.28114548482392965,0.016052763035422878,16
2,16,0.2627475889105546,0.021869136810302735,24
2,16,0.24771502143458315,0.021884496789229543,32
2,16,0.24887051080402575,0.03299107039602179,40
2,16,0.2296884812806782,0.026760192067999594,48
2,16,0.2166058389764083,0.029268453296862153,56
2,16,0.20353135309721293,0.031905091235512176,64
2,16,0.1850944820203279,0.03486003193102385,72
2,24,0.36059241545827764,0.021686056187278344,0
2,24,0.3445505844919305,0.017352380702370097,8
2,24,0.32880266089188426,0.019238858172768037,16
2,24,0.31702800800925807,0.01938227201762952,24
2,24,0.30221349314639445,0.027895484422382554,32
2,24,0.29496688591806514,0.03713579097547029,40
2,24,0.2762838413840846,0.029052011791028478,48
2,24,0.26073159669574936,0.03969040137843082,56
2,24,0.24591831157082006,0.03391267043665836,64
2,24,0.22445531895286158,0.03672737683747945,72
2,32,0.4213875594892,0.02264462817342658,0
2,32,0.4014954315988641,0.01713443018260755,8
2,32,0.39710279514915064,0.031523139752839734,16
2,32,0.3686409122065494,0.02463479905379446,24
2,32,0.3476376282541375,0.02231516948499178,32
2,32,0.3431336754246762,0.03521783949199476,40
2,32,0.3136005401611328,0.028418802462126077,48
2,32,0.30548208638241414,0.03383824187830875,56
2,32,0.2820611251027961,0.03733956708406148,64
2,32,0.26914222616898387,0.036770277123702205,72
2,48,0.5555259177559301,0.024631888791134482,0
2,48,0.5375340235860724,0.021804894246553123,8
2,48,0.5305766055458471,0.03563223562742534,16
2,48,0.4950151067031057,0.027391245490626284,24
2,48,0.4699265956878662,0.02685984360544305,32
2,48,0.46239069888466283,0.03088949916237279,40
2,48,0.43901773502952174,0.04729624226218775,48
2,48,0.3977877591785632,0.03143044070193642,56
2,48,0.38223591603730855,0.03807145761188707,64
2,48,0.35574399797539963,0.04036004357588918,72
2,64,0.7106915273164448,0.013184592899523284,0
2,64,0.7005602435061806,0.02856146200079667,8
2,64,0.6650633686467221,0.016176451130917195,16
2,64,0.6568512289147628,0.04578136915909616,24
2,64,0.6071329242304752,0.028068163319637896,32
2,64,0.5845796810953241,0.036395870309127,40
2,64,0.5529285355618125,0.03786865154065585,48
2,64,0.5254691525509483,0.04013050631472939,56
2,64,0.4944656397167005,0.04067430425945081,64
2,64,0.4648376891487523,0.04218346485338713,72
21,8,0.26737433985659953,0.028554778952347603,0
21,8,0.26399683952331543,0.033069271489193565,8
21,8,0.2552803566581325,0.0382347048709267,16
21,8,0.24828292194165683,0.044639393856650895,24
21,8,0.24086236953735352,0.051199514890971944,32
21,8,0.2276772699858013,0.05945613459536904,40
21,8,0.22166376364858528,0.06723740286576121,48
21,8,0.2207447604129189,0.07322079588237561,56
21,8,0.20920330599734657,0.083990259270919,64
21,8,0.20382341585661234,0.09340270514237253,72
21,16,0.3189439648076108,0.026349460401033108,0
21,16,0.3096700342077958,0.030514661186619812,8
21,16,0.3098389098518773,0.03713185681794819,16
21,16,0.307925261949238,0.050467731074283,24
21,16,0.2830694223705091,0.050253823932848475,32
21,16,0.2814324278580515,0.05644325738204153,40
21,16,0.2642765547099866,0.06307274065519634,48
21,16,0.26227685024863795,0.06928362354479338,56
21,16,0.24585659880387156,0.07602014320775083,64
21,16,0.2359076424648887,0.08220197777999075,72
21,24,0.374956770947105,0.02831678009033203,0
21,24,0.3667582587191933,0.03150265914515445,8
21,24,0.3605186186338726,0.03560076121280068,16
21,24,0.3403025677329616,0.04195705293354234,24
21,24,0.3290711829536839,0.0487421306810881,32
21,24,0.324868967658595,0.054779958223041735,40
21,24,0.3138709444748728,0.06123223535638106,48
21,24,0.3048245906829834,0.06780663942035879,56
21,24,0.2841862879301372,0.0747275310315584,64
21,24,0.27207159996032715,0.0804190316451223,72
21,32,0.43553215578982707,0.030075257351523953,0
21,32,0.42902255058288574,0.029539328123393806,8
21,32,0.4150804594943398,0.03667526064421002,16
21,32,0.3940129280090332,0.04391089871055201,24
21,32,0.37947314663937215,0.05033822250366211,32
21,32,0.3726058006286621,0.056040393628572154,40
21,32,0.3539119896135832,0.06543187512849506,48
21,32,0.3518768109773335,0.06815571513928864,56
21,32,0.3312635170786004,0.07553293529309724,64
21,32,0.3130397922114322,0.08415134992097555,72
21,48,0.5752387172297427,0.031011193225258273,0
21,48,0.5580752899772242,0.029810580404181233,8
21,48,0.5280521543402421,0.03599699582551655,16
21,48,0.5198551730105752,0.043137885846589744,24
21,48,0.5017667695095664,0.050061581260279604,32
21,48,0.48143792152404785,0.05562729102686832,40
21,48,0.4542318394309596,0.061325797432347354,48
21,48,0.4441287266580682,0.0720961211355109,56
21,48,0.4205523541099147,0.07653715595446135,64
21,48,0.40385941455238744,0.08582575105365955,72
21,64,0.721888730400487,0.03248278939096551,0
21,64,0.7092334847701224,0.03286668104874461,8
21,64,0.6836717128753662,0.04172347279598838,16
21,64,0.6607730263157895,0.0431733492801064,24
21,64,0.6338843922866019,0.05420371507343493,32
21,64,0.6103321000149375,0.061170526002582756,40
21,64,0.5881783711282831,0.06271261616757043,48
21,64,0.560788029118588,0.07446695106907894,56
21,64,0.5390517837122867,0.07688876423082854,64
21,64,0.520741901899639,0.0907307108828896,72
211,8,0.2895895179949309,0.044673940056248716,0
211,8,0.27717659347935725,0.05401066408659284,8
211,8,0.2682983122373882,0.057483479550010284,16
211,8,0.26073608900371353,0.0532240706995914,24
211,8,0.25090960452431127,0.0576194560402318,32
211,8,0.24761172344810084,0.06701136840017219,40
211,8,0.24063132938585782,0.08527360052811472,48
211,8,0.22622822460375333,0.08383908402292353,56
211,8,0.22126951970552144,0.09429056629381682,64
211,8,0.22026885183233963,0.1136213150024414,72
211,16,0.3370856485868755,0.029535016411229183,0
211,16,0.32608146416513545,0.034453558470073496,8
211,16,0.3217782597792776,0.04140657163921155,16
211,16,0.31022359195508453,0.0486314303749486,24
211,16,0.3000559179406417,0.05545407345420437,32
211,16,0.29471176549008016,0.06303436801308081,40
211,16,0.2806100468886526,0.069412109375,48
211,16,0.266438785352205,0.07923809091668381,56
211,16,0.25654766434117365,0.08513207244873044,64
211,16,0.25460307221663625,0.10389504001015112,72
211,24,0.3951108455657959,0.03174604817440635,0
211,24,0.37562514606275055,0.03291949804205643,8
211,24,0.364279496042352,0.03992980174014443,16
211,24,0.3553223484440854,0.04953104139629163,24
211,24,0.3408609565935637,0.05556606634039628,32
211,24,0.3382756961019416,0.06456260701229698,40
211,24,0.32099519277873795,0.07268939490067332,48
211,24,0.3102655536250064,0.0804984191091437,56
211,24,0.3038007585625899,0.08811837969328225,64
211,24,0.2900964711841784,0.0929744025782535,72
211,32,0.44682181508917557,0.03276293383146587,0
211,32,0.434019502840544,0.03329077911376953,8
211,32,0.42090075894405965,0.041012439727783206,16
211,32,0.41982871607730265,0.0621478540520919,24
211,32,0.38512922588147613,0.05330744612844367,32
211,32,0.37966944042005035,0.06498551900763261,40
211,32,0.3644794539401406,0.07023050167686062,48
211,32,0.3500565729643169,0.07777037449886925,56
211,32,0.33524998865629496,0.08448937747353003,64
211,32,0.32474943211204127,0.09280490433542353,72
211,48,0.5841391839479145,0.03847852486058286,0
211,48,0.5680463314056396,0.03927902271873072,8
211,48,0.5488547525907818,0.04605413075497276,16
211,48,0.5283600907576712,0.05166478849712171,24
211,48,0.5105649044639186,0.0543914307042172,32
211,48,0.4899356616170783,0.06310049699482163,40
211,48,0.4754226082249692,0.07122960221140008,48
211,48,0.4477972733347039,0.07648196692215768,56
211,48,0.4431947156002647,0.09529974686472041,64
211,48,0.41897613123843547,0.0985731490285773,72
211,64,0.7486837161214728,0.04583892862420333,0
211,64,0.7220934315731651,0.037137084659777185,8
211,64,0.704671345259014,0.0534992571379009,16
211,64,0.6681217394377056,0.05374561008654144,24
211,64,0.6471278918416876,0.05857032073171515,32
211,64,0.6164430944543136,0.06488101758454974,40
211,64,0.6046849928404155,0.0816491783543637,48
211,64,0.5798572239122892,0.08632352246736225,56
211,64,0.559020807868556,0.09967578205309419,64
211,64,0.5183776805275365,0.09272406246787622,72
2111,8,0.2873917504360801,0.03913178273251182,0
2111,8,0.28265841383683055,0.05416906115883275,8
2111,8,0.2665441036224365,0.05024207486604388,16
2111,8,0.26796165265535055,0.06986450155157793,24
2111,8,0.25384631909822164,0.0670656951101203,32
2111,8,0.25705895925823014,0.08774434942948191,40
2111,8,0.2499521531556782,0.09699042390522204,48
2111,8,0.23786489587081106,0.09370958107396177,56
2111,8,0.2363559697803698,0.1128521832917866,64
2111,8,0.22425920084903114,0.11175515626606189,72
2111,16,0.3342554569244385,0.03202926495200709,0
2111,16,0.32418342640525416,0.037281198802747224,8
2111,16,0.31821867039329127,0.046121499111777854,16
2111,16,0.31227456895928635,0.056849461404900825,24
2111,16,0.30037162178441096,0.05983841022692229,32
2111,16,0.3000278723867316,0.07159118210641961,40
2111,16,0.2843874630175139,0.07821915556255138,48
2111,16,0.2798322250968532,0.08844104766845703,56
2111,16,0.2709283201318038,0.09881492253353723,64
2111,16,0.26644357882047953,0.10443975428531045,72
2111,24,0.39146468513890315,0.03474507452312268,0
2111,24,0.37909266823216486,0.03569394543296413,8
2111,24,0.3684389214766653,0.04528699252479955,16
2111,24,0.35740751969186885,0.05082968902587891,24
2111,24,0.3459368003042121,0.06013440001638312,32
2111,24,0.3381933162086888,0.06917249338250411,40
2111,24,0.32686017688951996,0.07668444944682874,48
2111,24,0.3194756758840461,0.0848579097547029,56
2111,24,0.31536890331067535,0.09725650265342313,64
2111,24,0.29547587193940816,0.10125118054841696,72
2111,32,0.4509510115573281,0.03412668639735172,0
2111,32,0.438182604940314,0.039363637823807564,8
2111,32,0.4185319323288767,0.042281337336490026,16
2111,32,0.40726872494346217,0.05190214036640368,24
2111,32,0.3968734239277087,0.05812493555169356,32
2111,32,0.3856773125497918,0.06768348854466488,40
2111,32,0.37830468227988795,0.07893778911389802,48
2111,32,0.3646440631464908,0.08691862969649466,56
2111,32,0.3434797588147615,0.0916429338957134,64
2111,32,0.33796802319978414,0.10660826150994553,72
2111,48,0.5880617844431024,0.04259435804266678,0
2111,48,0.5732775361914384,0.04525551846152858,8
2111,48,0.5484892443606728,0.04688879836233039,16
2111,48,0.5267509912189684,0.05100468545210989,24
2111,48,0.5099449659648695,0.05887137663991828,32
2111,48,0.4987571741405286,0.07318581832082648,40
2111,48,0.48055267333984375,0.08112963385331004,48
2111,48,0.45583403737921463,0.08336060614334911,56
2111,48,0.43711225610030324,0.09040874481201171,64
2111,48,0.41771582553261205,0.09759997237356086,72
2111,64,0.7473402525249281,0.04499531454789012,0
2111,64,0.7144564452924227,0.035658051340203535,8
2111,64,0.7044037266781455,0.05552445983886718,16
2111,64,0.6715882075460333,0.058762724625436885,24
2111,64,0.6578359854848761,0.07051630522075451,32
2111,64,0.6202209623236405,0.06808850900750411,40
2111,64,0.6114855063588995,0.08757188696610302,48
2111,64,0.5737419755835282,0.08306590913471423,56
2111,64,0.5676877875077097,0.10635706008108041,64
2111,64,0.5354605975903963,0.10442423208136306,72
22,8,0.28762349329496684,0.043847518117804275,0
22,8,0.2723826985610159,0.04606787370380602,8
22,8,0.25663666976125615,0.04251200665925678,16
22,8,0.25128735994037826,0.05141196803042764,24
22,8,0.24848971868816175,0.06333946569342362,32
22,8,0.24243199197869553,0.0734575564735814,40
22,8,0.23577220816361277,0.08178386246530632,48
22,8,0.22543491815265856,0.07932351283023234,56
22,8,0.22311541908665708,0.10050689335873252,64
22,8,0.21609295041937576,0.1068920733803197,72
22,16,0.33643983539782074,0.036047548595227685,0
22,16,0.31826882613332647,0.03479093872873407,8
22,16,0.3191128780967311,0.04880685846429121,16
22,16,0.29991220173082855,0.048178768760279614,24
22,16,0.29449624764291865,0.05597572045577199,32
22,16,0.29110549625597504,0.0700575529399671,40
22,16,0.2806520211069207,0.07623410556190893,48
22,16,0.27020468209919174,0.08333570661042866,56
22,16,0.26128707434001724,0.09111498059724506,64
22,16,0.2509234829952842,0.09928445354260898,72
22,24,0.38486143162376,0.031618048115780485,0
22,24,0.3730069461621736,0.0341643584401984,8
22,24,0.36916803058825043,0.039197265022679374,16
22,24,0.3604690024727269,0.048991016588713,24
22,24,0.3456949309298867,0.053009569670024674,32
22,24,0.33068423522146123,0.06358797474911339,40
22,24,0.31927841588070516,0.07078367614746094,48
22,24,0.31672724924589457,0.08531585291812294,56
22,24,0.2947037345484683,0.08358222118176913,64
22,24,0.28661947501333135,0.08656572643079258,72
22,32,0.45113675217879445,0.03540113529406096,0
22,32,0.435089625810322,0.03646852011429636,8
22,32,0.4241788010848196,0.04468342590332032,16
22,32,0.41381510935331645,0.05527013096056487,24
22,32,0.3920559883117676,0.05144527495534797,32
22,32,0.38402621369612844,0.0693580531070107,40
22,32,0.36901204209578664,0.07476795276842618,48
22,32,0.35614245816280965,0.08289587161415501,56
22,32,0.3437495984529194,0.09257757648668791,64
22,32,0.3285964915626927,0.09777971207468134,72
22,48,0.5950013838316265,0.04079799210397821,0
22,48,0.5602078563288638,0.03696284334283126,8
22,48,0.5476770902934828,0.04157008823595548,16
22,48,0.5282591267635948,0.04653632655896638,24
22,48,0.5108975360268041,0.05473554912366365,32
22,48,0.4994875255383943,0.07428629543906765,40
22,48,0.47227222041079875,0.0748331652189556,48
22,48,0.45986004879600123,0.08637089699193053,56
22,48,0.44092335199054916,0.09309868461207337,64
22,48,0.4101869307066265,0.09105451081928455,72
22,64,0.7370195890727796,0.0376793730886359,0
22,64,0.7170415677522358,0.03444687512046413,8
22,64,0.6851928485067267,0.0423802345677426,16
22,64,0.6694072924162212,0.047923684772692224,24
22,64,0.637448135175203,0.05593901784796464,32
22,64,0.6259348141519647,0.07287700251529093,40
22,64,0.6017512522245708,0.07595169669703435,48
22,64,0.5767284945437783,0.08453658896998353,56
22,64,0.5524314328243858,0.0934198431717722,64
22,64,0.5264945783113179,0.09826907589561061,72
221,8,0.2897177871904875,0.04192643998798572,0
221,8,0.276138142535561,0.045278262288946845,8
221,8,0.27230752141852127,0.053081626691316296,16
221,8,0.2709086443248548,0.05682057430869654,24
221,8,0.2573520635303698,0.06436853208039937,32
221,8,0.2497546547337582,0.08146825489244963,40
221,8,0.2453749179840088,0.08726301735325864,48
221,8,0.2389659881591797,0.10032968741969057,56
221,8,0.23677992820739746,0.1039049574199476,64
221,8,0.22714686393737793,0.10889970478258636,72
221,16,0.345488472988731,0.04115111049852873,0
221,16,0.32755031083759506,0.041198645943089536,8
221,16,0.3265813902804726,0.04685683902941253,16
221,16,0.31153484394675807,0.05190111722444233,24
221,16,0.29639872751737895,0.0592047159295333,32
221,16,0.29927410577472885,0.07664807048596833,40
221,16,0.2927034528631913,0.08288789488139907,48
221,16,0.27738635163558156,0.08388532578317742,56
221,16,0.2684527321865684,0.09945465248509457,64
221,16,0.26658408265364797,0.10360697214226974,72
221,24,0.4069698358836927,0.04841649868613797,0
221,24,0.3836551716453151,0.039471373708624594,8
221,24,0.37827644850078385,0.055911046680651215,16
221,24,0.3663482666015625,0.061057238930150075,24
221,24,0.35390047023170873,0.061503056977924554,32
221,24,0.3463928699493408,0.07774822476035671,40
221,24,0.3348735633649324,0.08552571909051193,48
221,24,0.3195270864587081,0.08071076443320825,56
221,24,0.31043836944981623,0.09907027435302734,64
221,24,0.28914546966552734,0.0947994946931538,72
221,32,0.45973112708643865,0.044152670207776516,0
221,32,0.43243286484166193,0.03813785633287931,8
221,32,0.42215688605057566,0.04432384029187655,16
221,32,0.4182836883946469,0.05449598673770301,24
221,32,0.39967850634926244,0.06165450126246403,32
